feature	importance 0	importance 1	importance 2	Mean Importance	Panel
A2GL	0.18427572966422687	0.0035444907910160387	0.00028107381424388636	0.06270043142316227	Coag
CO4A	0.029939338055576956	0.12962277067077332	0.018991187064676715	0.05951776526367567	Coag
CERU	0.052954089018489206	0.05217427300402115	0.07044122182335938	0.05852319461528991	Coag
FHR3	0.0069664165125955455	0.12603783690475295	0.03993498571575205	0.05764641304436685	Coag
HLAB	0.020036572860645415	0.13379502876193694	0.018299797414464733	0.057377133012349035	Coag
PRDX2	0.1010386549020215	0.05401905275631045	0.01123932536297659	0.05543234434043618	Coag
ANT3	0.009129798223387603	0.12447811560348405	0.030925199657221954	0.054844371161364536	Coag
HPT	0.0413828403770178	0.06515024709050818	0.05466141644110129	0.05373150130287576	Coag
PZP	0.007453704690236895	0.004876083797052481	0.14455255162253752	0.0522941133699423	Coag
ALBU	0.061610959634454086	0.04725990579572673	0.04486943692993081	0.05124676745337054	Coag
MMP2	0.0549878838930479	0.014373502629144516	0.07580201116880246	0.048387799230331624	Coag
LIRB1	0.009769027389364663	0.1074161258470517	0.020315624099207025	0.045833592445207794	Coag
C4BPB	0.009731324559222699	0.09516078537763067	0.016157740312058362	0.04034995008297058	Coag
OAF	0.010030930612875773	0.03277967722343943	0.07573397773733326	0.03951486185788282	Coag
RAP1B	0.05742369189888508	0.0109245689937421	0.04248304481218035	0.03694376856826918	Coag
TSP4	0.008788924180357904	0.03479355595908776	0.05741140073859648	0.03366462695934738	Coag
RNAS4	0.01006560007416582	0.059943840418170705	0.023973536857557445	0.03132765911663132	Coag
PON3	0.0014498841681627038	0.04865802779081044	0.035512152977678	0.02854002164555038	Coag
CAMP	0.008318172625182503	0.03378155544127908	0.011888934596173288	0.017996220887544958	Coag
