feature	importance 0	importance 1	importance 2	Mean Importance	Panel
POSTN	0.11527881667511013	0.13734256453578236	0.05407018933669976	0.10223052351586409	Cardio
G3P	0.12765250661778824	0.16315602151266156	0.013708461506718962	0.10150566321238957	Cardio
AMPN	0.10701075371448547	0.11193643560242532	0.08266600506153887	0.10053773145948323	Cardio
FLNA	0.23748775005794512	0.0051263216572329994	0.05367559307132272	0.09876322159550029	Cardio
TSP4	0.0429054575823572	0.15801937930730522	0.0913311400365184	0.0974186589753936	Cardio
PXDC2	0.1852828488757935	0.0010192884638681725	0.10514784225904616	0.09714999319956928	Cardio
LAMP1	0.25363281011949373	0.023605186302408883	0.007620737299039486	0.09495291124031403	Cardio
THBG	0.05329629238131166	0.20339756640830203	0.026505949636433584	0.09439993614201576	Cardio
APOA4	0.12831162250365807	0.1197046774562608	0.03042844691668551	0.09281491562553479	Cardio
PCYOX	0.2584841989437244	0.013888489825875691	0.004993470340866893	0.09245538637015566	Cardio
CERU	0.026694275861071114	0.23943552725462666	0.002661382337157161	0.08959706181761833	Cardio
PZP	0.13535961280573067	0.006616896364873665	0.125698405530966	0.08922497156719011	Cardio
ICAM1	0.048994119397586765	0.09876122192757159	0.11947013214505278	0.08907515782340371	Cardio
ATRN	0.1048265864097715	0.015728729976582936	0.14494258242801705	0.08849929960479049	Cardio
CALM1	0.07767232579833866	0.1133957489472426	0.07408574328743812	0.08838460601100645	Cardio
EIF3M	0.23188330801170762	0.010768092004411619	0.020003049533813523	0.08755148318331092	Cardio
NRP1	0.21397051094751132	0.046148516717713306	0.001711203377609786	0.0872767436809448	Cardio
MRC1	0.005442464665012335	0.09854822842101901	0.150078485674898	0.08468972625364313	Cardio
HEP2	0.07285511708744204	0.033666329034721	0.13178632989584554	0.07943592533933619	Cardio
IBP3	0.03712361814060615	0.15620347374501	0.042730282892273416	0.07868579159262985	Cardio
SODE	0.1278347775471946	0.008105563679673513	0.09949700054090509	0.07847911392259106	Cardio
APOC1	0.07558860667388738	0.009634777746161971	0.14885212161637354	0.07802516867880764	Cardio
CO6A1	0.009036755002039548	0.044343606861339945	0.17000819649910848	0.074462852787496	Cardio
ADA2	0.06687760380504147	0.0017100665098198381	0.15297268060480043	0.07385345030655392	Cardio
TBB5	0.10988537076898497	0.027550898087566864	0.08374885580407507	0.07372837488687563	Cardio
IBP7	0.0833041532019223	0.12350244709694384	0.0046190846542052124	0.07047522831769046	Cardio
MYL6	0.03132590615193433	0.05736948184692743	0.10816737932302803	0.06562092244062993	Cardio
FETUB	0.06934109494162648	0.06466047830120504	0.05995729833405715	0.06465295719229623	Cardio
PROF1	0.07721090072240468	0.08247899245056378	0.02730128323318023	0.06233039213538289	Cardio
LG3BP	0.09088822719531231	0.01743493293001594	0.07598958088616516	0.061437580337164475	Cardio
S10A9	0.11809679709231158	0.023199254983540238	0.03992132074088154	0.06040579093891112	Cardio
CADH5	0.025719382503677852	0.088598359875831	0.057050534762715176	0.05712275904740801	Cardio
ANT3	0.00936390993239854	0.0336251041771244	0.12296596058985758	0.05531832489979351	Cardio
APMAP	0.07081932430955434	0.006608265999264048	0.0865177455914012	0.0546484453000732	Cardio
PGRP2	0.05741954489367932	0.009515816592692497	0.06457131700338427	0.04383555949658536	Cardio
PROP	0.024840403994623023	0.08116774132970687	0.017823784913386643	0.04127731007923884	Cardio
GPX3	0.08244957087011776	0.01681429314966993	0.0066997906209807405	0.035321218213589474	Cardio
ANGT	0.04025645877996556	0.008312624301139594	0.00984142879237781	0.01947017062449432	Cardio
CPN2	0.008499707219817632	0.03454226257609786	0.009188766357738687	0.017410245384551392	Cardio
